customer id,age_group,gender,cheeseburger,bacon burger,chili cheese ,blue cheese mushroom,double cheese,double bacon,crispy chicken,vegan burger,revenue
" 235,969,349,497 ",20 - 29 years,Female,,63.0,,24.0,,,,,87
" 236,010,978,187 ",20 - 29 years,Female,,55.0,,,,,,,55
" 236,015,090,292 ",30 - 39 years,Male,,85.0,,,,,,,85
" 236,069,072,867 ",20 - 29 years,Female,40.0,,,,,,,,40
" 236,069,740,794 ",20 - 29 years,Female,,,,,49.0,,,,49
" 236,135,543,763 ",20 - 29 years,Female,22.0,,,51.0,,,14.0,,86
" 236,137,567,977 ",50 - 59 years,Female,,,,,,,25.0,,25
" 236,232,899,410 ",not specified,Female,,56.0,,,,,,,56
" 236,268,879,033 ",50 - 59 years,Male,35.0,,,,,,,,35
" 236,298,689,638 ",30 - 39 years,Female,66.0,,,,,,,,66
" 236,298,754,328 ",50 - 59 years,Female,68.0,,,,,,,,68
" 236,332,667,678 ",not specified,Female,72.0,,,,,,,,72
" 236,419,388,688 ",50 - 59 years,Male,68.0,76.0,43.0,30.0,,,,,216
" 236,480,195,966 ",not specified,Female,70.0,,,,,,,,70
" 236,518,079,196 ",not specified,Female,,,,,40.0,,,,40
" 236,542,176,408 ",20 - 29 years,Female,,,,,80.0,,,,80
" 236,645,545,323 ",not specified,Female,51.0,,,,,,,,51
" 236,715,645,585 ",30 - 39 years,Female,69.0,,,,,,,,69
" 236,719,932,824 ",not specified,Female,54.0,,,,,,,,54
" 236,848,328,346 ",40 - 49 years,Female,86.0,,,,,,,,86
" 236,852,092,338 ",20 - 29 years,Female,,,,,,96.0,,,96
" 236,912,825,249 ",50 - 59 years,Female,85.0,,,,,,,,85
" 236,950,300,255 ",50 - 59 years,Female,,,75.0,,80.0,60.0,,,214
" 236,971,637,214 ",30 - 39 years,Female,,44.0,,,,,,,44
" 237,013,951,509 ",40 - 49 years,Female,,60.0,,,,59.0,15.0,,134
" 237,038,676,128 ",not specified,Female,45.0,40.0,,,,,,,85
" 237,082,334,189 ",not specified,Female,30.0,,,,,,,,30
" 237,144,358,288 ",30 - 39 years,Female,13.0,31.0,,,,,,,44
" 237,213,298,847 ",40 - 49 years,Female,45.0,,,,,,,,45
" 237,223,691,211 ",40 - 49 years,Female,,,,,70.0,,,,70
" 237,265,472,831 ",not specified,Male,45.0,,,,,,,,45
" 237,317,734,459 ",50 - 59 years,Female,94.0,,,,,,,,94
" 237,330,883,176 ",not specified,Female,84.0,,,,65.0,,10.0,,159
" 237,363,995,752 ",not specified,Female,19.0,,,,,,,,19
" 237,652,555,030 ",20 - 29 years,Female,16.0,12.0,,,,,,,28
" 237,660,596,099 ",20 - 29 years,Female,60.0,,,,,,,,60
" 237,669,872,770 ",40 - 49 years,Female,,,,,,54.0,,47.0,101
" 237,697,524,785 ",30 - 39 years,Female,,,,,100.0,,,,100
" 237,705,197,879 ",not specified,Male,,20.0,16.0,18.0,23.0,68.0,,,145
" 237,707,484,885 ",not specified,Female,,68.0,,,,,,,68
" 237,820,054,314 ",40 - 49 years,Female,,,,,50.0,,,,50
" 237,832,244,045 ",not specified, ,,,,,70.0,,,,70
" 237,849,877,088 ",not specified,Female,,,,,71.0,,,,71
" 237,932,488,178 ",not specified,Female,,,,,,41.0,,,41
" 237,955,545,126 ",50 - 59 years,Female,,,,,,42.0,,,42
" 238,030,968,614 ",not specified,Female,12.0,,,,,,,,12
" 238,220,645,188 ",not specified,Female,,,,,90.0,,,,90
" 238,279,816,926 ",20 - 29 years,Female,92.0,,,,,,,,92
" 238,299,502,937 ",not specified,Female,,,,,,,10.0,,10
" 238,313,169,933 ",20 - 29 years,Female,,58.0,,,,,,,58
" 238,324,674,518 ",not specified,Male,15.0,,,18.0,,,,,33
" 238,327,925,712 ",20 - 29 years,Male,,,,,55.0,,,,55
" 238,419,845,528 ",30 - 39 years,Female,71.0,59.0,,,,,,,130
" 238,442,935,085 ",not specified,Male,,,,,46.0,,,,46
" 238,507,533,294 ",not specified,Female,90.0,,,,,,,,90
" 238,540,808,537 ",20 - 29 years,Female,,35.0,,,,,,,35
" 238,540,989,207 ",20 - 29 years,Female,63.0,,,,,,,,63
" 238,587,272,408 ",50 - 59 years,Female,,49.0,,,,78.0,,,127
" 238,661,283,513 ",not specified,Female,,,52.0,,,,,,52
" 238,737,986,904 ",not specified,Male,33.0,,,,,,,,33
" 238,860,153,824 ",not specified,Female,24.0,68.0,,,,,,,92
" 238,900,546,321 ",20 - 29 years,Male,64.0,,,9.0,,,,,73
" 238,961,220,082 ",less than 20 years,Male,38.0,,,,,,,,38
" 238,983,586,322 ",less than 20 years,Female,,,,25.0,,,,,25
" 239,095,046,248 ",50 - 59 years,Female,80.0,,,,,,,,80
" 239,097,294,204 ",not specified,Female,,,,,52.0,,,,52
" 239,150,610,810 ",50 - 59 years,Female,,,,85.0,,,,,85
" 239,236,719,231 ",20 - 29 years,Male,,,,,,,9.0,,9
" 239,260,274,281 ",20 - 29 years,Female,49.0,40.0,,,12.0,,,,101
" 239,312,886,365 ",20 - 29 years,Female,,,,,32.0,,,,32
" 239,328,842,201 ",not specified,Female,10.0,36.0,,,,52.0,,,98
" 239,384,084,120 ",60 years,Female,,,,,,87.0,,,87
" 239,393,714,355 ",not specified,Male,32.0,23.0,,28.0,,,,,83
" 239,640,864,654 ",30 - 39 years,Female,,,,71.0,,,,,71
" 239,655,213,862 ",not specified,Male,,,,,,,8.0,,8
" 239,684,762,224 ",20 - 29 years,Male,86.0,,,,,,,,86
" 239,721,152,393 ",50 - 59 years,Female,64.0,28.0,,,,,,,92
" 239,816,162,599 ",30 - 39 years,Female,,,,,40.0,,,,40
" 239,965,991,724 ",30 - 39 years,Female,,,,,,38.0,,,38
" 239,973,114,982 ",30 - 39 years,Female,,,,,86.0,,,,86
" 240,002,264,088 ",40 - 49 years,Female,98.0,,,,,,,,98
" 240,024,790,161 ",not specified,Male,,,,,39.0,,,,39
" 240,166,161,040 ",not specified,Female,70.0,,,,30.0,,,,100
" 240,371,982,450 ",not specified,Female,,,,,,,,30.0,30
" 240,378,399,239 ",not specified,Male,22.0,,,,,72.0,18.0,,111
" 240,383,477,788 ",50 - 59 years,Female,,,,,21.0,,,,21
" 240,407,441,665 ",20 - 29 years,Male,18.0,,,,,,,,18
" 240,435,127,724 ",40 - 49 years,Female,88.0,,,,,,,,88
" 240,464,945,767 ",not specified,Male,24.0,,30.0,,,,,,54
" 240,694,094,678 ",40 - 49 years,Female,,,,28.0,,,,,28
" 240,737,453,865 ",20 - 29 years,Female,,,,,40.0,,,,40
" 240,776,550,008 ",50 - 59 years,Female,56.0,,,,,,,,56
" 240,798,713,178 ",40 - 49 years,Female,10.0,,,,,,,,10
" 240,841,202,619 ",20 - 29 years, ,20.0,,,,,,,,20
" 240,853,313,754 ",20 - 29 years,Male,65.0,,,,,,,,65
" 240,855,626,918 ",not specified,Female,10.0,,,,,,,,10
" 240,948,720,929 ",30 - 39 years,Male,,,,22.0,,,,,22
" 241,028,059,418 ",not specified,Female,77.0,,,,,,,,77
" 241,064,962,291 ",not specified,Male,50.0,,,54.0,60.0,,,,164
" 241,097,543,113 ",not specified,Female,80.0,,,,,,,,80
" 241,100,013,207 ",not specified,Male,72.0,100.0,,72.0,,,,,243
" 241,155,545,701 ",not specified,Female,,,,,77.0,,,,77
" 241,255,972,552 ",not specified,Female,,47.0,,,,,36.0,,83
" 241,256,157,974 ",30 - 39 years,Male,,,,,,63.0,32.0,,95
" 241,299,015,845 ",20 - 29 years,Female,,,,,,,20.0,,20
" 241,315,299,382 ",not specified,Female,,,,46.0,,,,,46
" 241,332,294,735 ",20 - 29 years,Female,22.0,,,,,,,,22
" 241,368,894,733 ",20 - 29 years,Female,35.0,,,,,,,,35
" 241,397,978,026 ",not specified,Male,,,,,,,12.0,,12
" 241,418,954,509 ",not specified,Female,,,,,,,30.0,,30
" 241,465,930,740 ",not specified,Female,,,33.0,,,,,,33
" 241,531,766,263 ",50 - 59 years,Female,,,,,98.0,,,,98
" 241,569,484,351 ",not specified,Female,79.0,,,,,,,,79
" 241,605,105,541 ",not specified,Female,97.0,,,,,,,,97
" 241,622,849,814 ",20 - 29 years,Female,12.0,,,,,,,,12
" 241,636,524,016 ",20 - 29 years,Female,,68.0,,,,,,,68
" 241,636,913,132 ",20 - 29 years,Female,57.0,,,,,,,,57
" 241,669,481,971 ",20 - 29 years,Male,,,,44.0,,,,,44
" 241,684,044,451 ",not specified, ,24.0,,,,,,,,24
" 241,735,011,577 ",20 - 29 years,Female,,,,,,,35.0,,35
" 241,795,934,686 ",50 - 59 years,Female,,60.0,,,14.0,,,,74
" 241,806,088,996 ",not specified,Female,,,,,,40.0,,,40
" 241,859,233,666 ",60 years,Female,,,,,,,15.0,,15
" 241,913,194,392 ",not specified,Male,53.0,76.0,,,,,,,129
" 241,942,006,509 ",not specified,Female,,,,,21.0,,,,21
" 242,000,283,071 ",not specified,Male,46.0,,,,,,,,46
" 242,122,187,722 ",not specified,Male,60.0,,,,,,,,60
" 242,157,130,307 ",30 - 39 years,Female,,44.0,,,,,,,44
" 242,178,216,266 ",30 - 39 years,Female,,,,,98.0,,,,98
" 242,198,984,763 ",not specified,Female,,,46.0,,,,,,46
" 242,206,109,835 ",not specified,Male,,,15.0,,,,,,15
" 242,316,189,496 ",not specified,Male,,60.0,,,,,,,60
" 242,325,445,575 ",20 - 29 years,Female,,,,,13.0,,,,13
" 242,379,167,532 ",40 - 49 years,Female,,,,,,,,25.0,25
" 242,408,734,703 ",20 - 29 years,Female,63.0,,,,,,,,63
" 242,428,230,896 ",not specified,Female,,95.0,,,,,,,95
" 242,439,513,087 ",20 - 29 years,Female,65.0,,,,,,,,65
" 242,447,353,167 ",not specified,Female,,92.0,10.0,,,,18.0,,121
" 242,512,160,795 ",not specified, ,31.0,,,,,62.0,,,93
" 242,563,867,277 ",not specified,Female,80.0,,,,,,,,80
" 242,596,272,030 ",not specified,Female,,50.0,,,,,,,50
" 242,600,919,279 ",not specified,Female,32.0,,,,,,16.0,,48
" 242,785,249,719 ",not specified,Female,37.0,,,,,,,,37
" 242,796,054,331 ",not specified,Male,40.0,,,,,,,,40
" 242,841,879,532 ",not specified, ,21.0,,,,,,,,21
" 242,849,261,069 ",30 - 39 years,Male,87.0,,,,,,,,87
" 243,046,838,595 ",30 - 39 years,Female,,,,,,,,20.0,20
" 243,111,904,031 ",not specified,Female,,,,46.0,,,,,46
" 243,114,942,246 ",not specified,Male,,,,,24.0,,,,24
" 243,125,118,174 ",20 - 29 years,Male,,36.0,,,,,,,36
" 243,144,155,264 ",50 - 59 years,Male,,,29.0,,,,,,29
" 243,208,383,979 ",50 - 59 years,Female,45.0,,,,,,,,45
" 243,384,678,178 ",50 - 59 years,Male,53.0,,,,,,,,53
" 243,436,059,397 ",50 - 59 years,Female,70.0,,,,61.0,,,,132
" 243,485,041,752 ",not specified,Female,11.0,,,,,,,,11
" 243,512,171,307 ",20 - 29 years,Female,14.0,,,12.0,,,,,26
" 243,680,354,302 ",not specified,Male,,76.0,,,,,,,76
" 243,739,188,027 ",60 years,Female,,,,60.0,,,,,60
" 243,766,292,640 ",20 - 29 years,Female,42.0,,,,,,,,42
" 243,845,749,388 ",20 - 29 years,Female,,,,,,,,28.0,28
" 243,973,456,370 ",not specified,Male,93.0,,,,,,,,93
" 243,996,661,587 ",not specified,Female,26.0,,,,,48.0,,,74
" 244,058,315,366 ",not specified,Female,60.0,,,,,,,,60
" 244,101,975,081 ",not specified,Female,66.0,,,,18.0,30.0,,,114
" 244,138,623,069 ",50 - 59 years,Female,29.0,,,,,,,,29
" 244,199,963,429 ",20 - 29 years,Female,31.0,,,,,,,,31
" 244,291,013,864 ",50 - 59 years,Female,42.0,,,,,,,,42
" 244,299,870,522 ",not specified,Female,,,,,76.0,,,,76
" 244,326,132,096 ",20 - 29 years,Female,,,,,,,28.0,,28
" 244,367,321,045 ",50 - 59 years,Female,71.0,,,,,,,,71
" 244,378,877,716 ",not specified,Female,,,,38.0,,,,,38
" 244,388,634,130 ",30 - 39 years,Female,,,50.0,,,,,,50
" 244,408,380,225 ",not specified,Female,,93.0,,,,,,,93
" 244,594,533,756 ",20 - 29 years,Female,20.0,,28.0,,,,,,48
" 244,594,807,502 ",not specified,Female,70.0,,,,,,,,70
" 244,641,138,510 ",not specified,Male,65.0,,,,,,,,65
" 244,641,675,804 ",not specified,Female,,,24.0,,,,,,24
" 244,661,892,354 ",50 - 59 years,Female,,79.0,,38.0,,,,,117
" 244,672,416,184 ",20 - 29 years,Female,,,,,,,,15.0,15
" 244,713,659,705 ",20 - 29 years,Female,63.0,,,,,,,,63
" 244,795,488,503 ",30 - 39 years,Female,,,33.0,,,,,,33
" 244,863,373,860 ",not specified,Male,14.0,,,,,,,,14
" 244,864,633,930 ",40 - 49 years,Female,,,,,,,25.0,,25
" 244,908,312,624 ",30 - 39 years,Female,50.0,,,54.0,,,,,104
" 244,938,213,935 ",not specified,Male,,,,94.0,,,,,94
" 244,971,358,343 ",50 - 59 years,Female,,,,,,,,13.0,13
" 245,020,210,215 ",40 - 49 years,Female,28.0,,,,,,,,28
" 245,025,908,443 ",not specified,Male,,,,,,,16.0,,16
" 245,037,609,220 ",30 - 39 years,Male,,,,,36.0,,,,36
" 245,053,620,560 ",30 - 39 years,Female,84.0,,,,,,,,84
" 245,108,108,065 ",not specified,Female,50.0,,,,,,,,50
" 245,117,932,683 ",50 - 59 years,Female,,42.0,,,,,,,42
" 245,126,852,195 ",20 - 29 years,Female,46.0,,,,,,22.0,,68
" 245,193,467,706 ",20 - 29 years,Female,,19.0,,,,,,,19
" 245,204,139,619 ",not specified, ,,,,,,,12.0,,12
" 245,532,325,874 ",20 - 29 years,Female,,,,,33.0,,,,33
" 245,539,781,381 ",50 - 59 years,Female,,,,39.0,,,,,39
" 245,581,730,362 ",not specified,Female,52.0,,,,,,,,52
" 245,750,535,877 ",not specified,Female,,25.0,,,,,,,25
" 245,774,750,916 ",not specified,Female,,,16.0,,,,,,16
" 245,954,315,024 ",30 - 39 years,Female,,52.0,,,,,,,52
" 245,976,083,106 ",20 - 29 years,Female,,,,,,,20.0,,20
" 246,092,692,411 ",not specified,Female,16.0,,,,,,,,16
" 246,225,712,920 ",30 - 39 years,Female,,36.0,,,,,,,36
" 246,232,355,326 ",20 - 29 years,Female,,,,21.0,,,,,21
" 246,277,705,777 ",not specified,Female,,,,,54.0,,,,54
" 246,279,246,665 ",40 - 49 years,Female,,,63.0,,,,,,63
" 246,308,574,667 ",not specified, ,,,26.0,,,,,,26
" 246,321,289,104 ",not specified,Male,,,,66.0,,,,,66
" 246,377,557,258 ",not specified,Female,,,,,,72.0,,,72
" 246,397,895,729 ",50 - 59 years,Female,,,,28.0,,,,,28
" 246,409,900,748 ",30 - 39 years,Female,,,14.0,,,,,,14
" 246,427,470,105 ",50 - 59 years,Female,,,,,,95.0,,,95
" 246,506,465,447 ",not specified,Female,69.0,,,,,,,,69
" 246,655,361,310 ",not specified,Female,,,,,26.0,,,,26
" 246,669,319,511 ",40 - 49 years,Female,14.0,,,,11.0,,,,25
" 246,707,279,925 ",40 - 49 years,Female,,,,,50.0,,,30.0,80
" 246,736,602,561 ",60 years,Female,11.0,,,,,,,,11
" 246,782,328,832 ",not specified,Male,20.0,,,,,,,,20
" 246,797,057,605 ",40 - 49 years,Female,16.0,,,,,,,,16
" 246,811,575,818 ",50 - 59 years,Female,34.0,,,,,,,,34
" 246,893,354,049 ",50 - 59 years,Female,45.0,,,,,,,,45
" 246,932,795,019 ",not specified, ,76.0,,,,,,,,76
" 246,945,728,884 ",60 years,Female,80.0,,,,,,,,80
" 246,966,906,835 ",20 - 29 years,Female,,85.0,,,,96.0,,,181
" 247,184,914,620 ",not specified,Female,,52.0,,,,,,,52
" 247,302,369,192 ",30 - 39 years,Female,,,,,,59.0,,,59
" 247,316,142,194 ",not specified,Female,87.0,,,,,,,,87
" 247,437,804,053 ",not specified, ,79.0,,,,,,,,79
" 247,543,045,591 ",not specified,Female,,36.0,,,,,,,36
" 247,543,570,441 ",40 - 49 years, ,99.0,,,,,,,,99
" 247,616,040,148 ",40 - 49 years,Female,,,,,,91.0,,,91
" 247,781,864,989 ",40 - 49 years,Female,40.0,39.0,,,,,,,79
" 247,784,576,410 ",not specified,Female,72.0,,,,,,,,72
" 247,793,300,133 ",not specified,Female,,64.0,,,70.0,,,,134
" 247,814,663,619 ",not specified,Male,,46.0,,,,,,,46
" 247,844,175,288 ",60 years, ,20.0,,,,,,,,20
" 247,860,911,827 ",20 - 29 years,Female,,,34.0,,,,,,34
" 247,919,900,951 ",40 - 49 years,Female,,,,,96.0,,30.0,,126
" 248,019,979,174 ",20 - 29 years,Female,,,,,,,,20.0,20
" 248,040,887,021 ",not specified,Male,,100.0,,,,,,,100
" 248,180,569,848 ",not specified,Male,,84.0,,,,,,,84
" 248,182,866,588 ",50 - 59 years,Female,,,,,70.0,,,,70
" 248,345,930,438 ",20 - 29 years,Female,64.0,,,,,,,,64
" 248,347,146,926 ",40 - 49 years,Female,73.0,87.0,,,,,,,160
" 248,374,350,140 ",not specified,Female,30.0,,,,,44.0,,,74
" 248,384,984,320 ",30 - 39 years,Female,22.0,,,,,,,,22
" 248,467,598,697 ",20 - 29 years,Male,,,,,22.0,,,,22
" 248,591,973,554 ",not specified,Female,,,,,,52.0,,,52
" 248,620,113,775 ",not specified,Female,12.0,,,,,,,,12
" 248,635,153,385 ",20 - 29 years,Female,,,,,90.0,,,,90
" 248,647,737,596 ",not specified,Female,,,15.0,,,,,,15
" 248,650,474,212 ",40 - 49 years,Female,18.0,,,,,,,,18
" 248,662,628,166 ",not specified,Female,36.0,,,,,,,,36
" 248,695,649,437 ",40 - 49 years,Male,30.0,,,59.0,90.0,,,,178
" 248,703,169,535 ",50 - 59 years,Male,,35.0,,,,,,,35
" 248,703,655,994 ",40 - 49 years,Female,28.0,,,,,,,,28
" 248,765,224,791 ",30 - 39 years,Female,,60.0,,,,,,,60
" 248,765,476,743 ",40 - 49 years,Female,70.0,,,,,,,,70
" 248,773,189,256 ",not specified,Female,41.0,,,14.0,,,,,56
" 248,806,844,721 ",60 years,Female,,,,49.0,,,,,49
" 248,915,885,495 ",40 - 49 years,Female,,,,,80.0,,,,80
" 249,109,692,834 ",30 - 39 years,Female,88.0,,,,,,,,88
" 249,176,098,113 ",20 - 29 years,Female,,91.0,,,,,,,91
" 249,223,403,244 ",not specified,Female,,,,,,85.0,,,85
" 249,298,475,912 ",not specified,Male,,,,28.0,,,,,28
" 249,307,652,343 ",20 - 29 years,Female,,81.0,,51.0,,,,,132
" 249,367,309,236 ",50 - 59 years,Female,,26.0,,,,,,,26
" 249,421,177,222 ",40 - 49 years,Female,,,,,,,13.0,,13
" 249,471,167,729 ",50 - 59 years,Female,,,,,,,63.0,,63
" 249,473,891,712 ",not specified,Male,,,,,,,57.0,,57
" 249,512,879,402 ",50 - 59 years,Female,60.0,,,,,,,,60
" 249,539,585,502 ",20 - 29 years,Female,,,,,93.0,,,,93
" 249,554,104,811 ",not specified,Male,,,10.0,,,,,,10
" 249,670,274,640 ",not specified,Male,,40.0,,,,,,,40
" 249,681,183,826 ",30 - 39 years,Female,,,,31.0,,,,,31
" 249,711,396,231 ",20 - 29 years,Female,,,,,20.0,16.0,,,36
" 249,891,895,294 ",50 - 59 years,Female,,,,,70.0,,,,70
" 249,910,793,658 ",40 - 49 years,Female,,,27.0,,,,,,27
" 249,952,392,227 ",not specified,Male,,,54.0,,,,,,54
" 249,956,251,291 ",20 - 29 years,Female,32.0,,,,,,,,32
" 249,970,648,102 ",30 - 39 years,Female,,,,,,25.0,,,25
" 249,995,899,398 ",40 - 49 years,Female,30.0,,,,,,,,30
" 250,006,366,497 ",30 - 39 years,Female,,28.0,,,,,,,28
" 250,086,759,654 ",not specified,Female,,,,,60.0,,,,60
" 250,140,736,404 ",not specified,Male,,,,,,57.0,,,57
" 250,187,071,025 ",30 - 39 years,Male,,24.0,,,,,,,24
" 250,209,375,345 ",40 - 49 years,Male,69.0,,,,,,,,69
" 250,241,538,237 ",not specified,Male,,44.0,,,,61.0,,,105
" 250,258,086,413 ",20 - 29 years,Female,,,,,23.0,,,,23
" 250,283,272,058 ",not specified,Female,44.0,,,,,,,,44
" 250,359,317,524 ",not specified,Female,70.0,,,,,,,,70
" 250,368,073,124 ",40 - 49 years,Female,96.0,,,,,,,,96
" 250,514,442,646 ",40 - 49 years,Female,,68.0,24.0,,,,,,92
" 250,541,711,964 ",20 - 29 years,Female,,19.0,,,,,,,19
" 250,551,993,365 ",not specified,Male,70.0,,,,,,,,70
" 250,571,965,892 ",20 - 29 years,Female,,77.0,,,,,,,77
" 250,662,311,187 ",not specified,Female,,,,,10.0,15.0,,,25
" 250,674,066,877 ",not specified,Female,100.0,,,,,,,,100
" 250,774,299,438 ",not specified,Female,60.0,,,,,,,38.0,98
" 250,889,853,281 ",30 - 39 years,Female,,,,61.0,,,,,61
" 250,948,574,567 ",less than 20 years,Female,,,,,,,21.0,,21
" 251,013,539,182 ",not specified,Male,,,,,,30.0,,,30
" 251,130,834,608 ",40 - 49 years,Female,,,,38.0,97.0,,,,135
" 251,192,852,425 ",50 - 59 years,Female,,,,,35.0,,,,35
" 251,214,811,396 ",not specified,Female,,52.0,29.0,,,,,,81
" 251,246,675,097 ",not specified,Female,84.0,,,,,,,,84
" 251,260,466,722 ",40 - 49 years,Female,52.0,,,,,,,,52
" 251,348,374,063 ",not specified,Female,,54.0,,,,,,,54
" 251,446,345,735 ",20 - 29 years,Female,,,,,68.0,56.0,,,124
" 251,516,971,315 ",not specified,Male,,,,,40.0,,,,40
" 251,520,943,622 ",20 - 29 years, ,,,,,95.0,,12.0,,107
" 251,539,728,579 ",not specified,Male,,,,30.0,,,,,30
" 251,578,250,723 ",40 - 49 years,Female,34.0,,,,,,,,34
" 251,612,052,047 ",not specified,Female,,,,,,55.0,,,55
" 251,684,188,696 ",30 - 39 years,Female,,,,29.0,,,,,29
" 251,824,399,437 ",20 - 29 years,Female,57.0,,17.0,,,,,,74
" 251,859,694,407 ",20 - 29 years,Male,80.0,,,,,,,,80
" 251,976,378,725 ",not specified,Female,37.0,48.0,35.0,12.0,,,,,132
" 252,033,264,022 ",20 - 29 years,Female,85.0,,,,31.0,,,,115
" 252,062,635,414 ",40 - 49 years,Female,84.0,,,,,,,,84
" 252,065,447,385 ",not specified,Male,23.0,,,,,,,,23
" 252,123,584,396 ",40 - 49 years,Male,27.0,,,,,,,,27
" 252,246,113,219 ",not specified,Female,13.0,,,,,,,,13
" 252,286,513,356 ",not specified,Male,,85.0,,,,,,,85
" 252,293,279,212 ",60 years,Female,28.0,,,,,,,,28
" 252,354,862,608 ",not specified,Male,12.0,54.0,,,24.0,,,,90
" 252,378,226,343 ",20 - 29 years,Female,,30.0,,,,,,,30
" 252,388,564,558 ",not specified,Female,24.0,66.0,,,,,,,90
" 252,397,241,277 ",60 years,Female,90.0,,,,,,,,90
" 252,499,617,262 ",not specified,Female,48.0,,,,,,,,48
" 252,512,356,873 ",not specified,Female,,,,,,56.0,35.0,,91
" 252,595,053,807 ",20 - 29 years,Female,,,,,38.0,,,,38
" 252,688,569,828 ",20 - 29 years,Female,47.0,,,,,,,,47
" 252,785,159,020 ",not specified,Female,,,,,60.0,,,,60
" 252,879,054,994 ",not specified,Female,,,,,75.0,,,,75
" 252,909,927,390 ",30 - 39 years,Female,,,,,,,25.0,,25
" 252,939,230,049 ",20 - 29 years,Female,44.0,,,,,,,,44
" 252,950,720,081 ",less than 20 years,Female,,,,,22.0,,,,22
" 253,041,359,690 ",30 - 39 years,Female,,,,,,,23.0,,23
" 253,162,425,953 ",not specified, ,42.0,,,,,,,,42
" 253,230,658,001 ",not specified,Female,,,,,,68.0,,,68
" 253,257,216,888 ",50 - 59 years,Female,90.0,,,,,,,,90
" 253,273,107,093 ",not specified,Male,,,,,,,22.0,,22
" 253,304,778,526 ",40 - 49 years,Female,96.0,,,,,,,,96
" 253,451,784,090 ",30 - 39 years,Female,,,,,18.0,66.0,,,84
" 253,522,802,080 ",20 - 29 years,Female,30.0,,,,,,,,30
" 253,529,302,920 ",40 - 49 years,Female,14.0,,,,,,,,14
" 253,560,052,332 ",not specified,Female,,,,,59.0,,,,59
" 253,617,038,112 ",20 - 29 years,Male,59.0,,,,,,,,59
" 253,619,593,360 ",30 - 39 years,Female,,,,,,,,40.0,40
" 253,669,196,006 ",not specified,Female,,,,,44.0,,,,44
" 253,729,079,514 ",40 - 49 years,Female,49.0,,,,,,,,49
" 253,840,078,342 ",less than 20 years,Female,,57.0,,27.0,,,,,84
" 253,845,349,172 ",not specified,Female,,,,,,,14.0,,14
" 253,875,409,021 ",not specified,Female,89.0,,,,,,,,89
" 253,878,552,344 ",not specified,Female,66.0,,,,,,,,66
" 254,005,379,809 ",not specified,Female,,96.0,,,,,,,96
" 254,078,087,478 ",not specified,Female,,,,,60.0,,,,60
" 254,096,923,635 ",40 - 49 years,Female,60.0,17.0,4.0,,,,28.0,,109
" 254,137,673,315 ",20 - 29 years,Female,,,,,24.0,,,,24
" 254,170,235,745 ",20 - 29 years,Male,,,,,53.0,,,,53
" 254,246,383,974 ",40 - 49 years,Female,,,36.0,,,,,,36
" 254,270,242,056 ",not specified,Female,42.0,,,,,,,,42
" 254,335,852,848 ",not specified,Male,100.0,,,,,,,,100
" 254,385,520,759 ",20 - 29 years,Female,,,,,51.0,,,,51
" 254,508,849,149 ",not specified,Female,,,,,,,25.0,,25
" 254,517,499,392 ",not specified,Female,,,,13.0,25.0,46.0,,,84
" 254,688,253,110 ",not specified,Male,,,,,49.0,,,,49
" 254,704,754,342 ",30 - 39 years,Female,,,,20.0,,,,,20
" 254,748,365,711 ",30 - 39 years,Female,18.0,60.0,,,,,,,78
" 254,764,149,050 ",not specified, ,,,,,,49.0,,,49
" 254,811,388,966 ",not specified,Female,39.0,,,,,,,,39
" 254,862,942,814 ",not specified,Female,92.0,,,,,,,,92
" 254,917,353,699 ",30 - 39 years,Male,40.0,,,,,,,,40
" 254,936,709,804 ",30 - 39 years,Female,,,40.0,,,,,,40
" 254,947,547,536 ",40 - 49 years,Female,32.0,,,,,,,,32
" 254,996,108,894 ",not specified,Female,32.0,,,,,,,,32
" 255,145,954,452 ",20 - 29 years,Female,,,85.0,,,,,,85
" 255,188,284,825 ",not specified,Female,,,75.0,,,,18.0,,93
" 255,210,366,243 ",50 - 59 years,Female,20.0,,,,,,,,20
" 255,220,551,834 ",50 - 59 years,Female,,,44.0,,,,,,44
" 255,276,585,401 ",not specified,Female,23.0,,,,,,,,23
" 255,366,015,620 ",not specified,Female,35.0,,,,,,,,35
" 255,420,176,775 ",not specified,Female,,,,,,,33.0,,33
" 255,515,675,738 ",20 - 29 years,Female,87.0,,,,37.0,,,,124
" 255,540,136,135 ",20 - 29 years,Female,70.0,,18.0,,,,,,89
" 255,846,638,120 ",not specified,Female,,,,,60.0,,25.0,,85
" 256,060,406,425 ",50 - 59 years,Male,12.0,44.0,,,,,,,56
" 256,091,527,396 ",not specified,Female,,,,,80.0,,,,80
" 256,103,918,590 ",not specified,Female,41.0,,,,,,,,41
" 256,188,812,309 ",not specified,Male,,,75.0,,,,,,75
" 256,189,263,586 ",30 - 39 years,Female,,68.0,,28.0,,,,,96
" 256,203,625,446 ",not specified,Female,,38.0,,,,,,,38
" 256,261,261,699 ",20 - 29 years,Male,,,,,62.0,,,,62
" 256,267,789,589 ",not specified,Male,,88.0,,,,,,,88
" 256,276,405,475 ",40 - 49 years,Female,,,,,30.0,,,,30
